date,close,high,low,open,volume
2024-02-02,972.2639770507812,1021.8338850244445,965.4534021104981,1001.3772496308887,445698
2024-02-05,984.3882446289062,1013.8508135484284,974.4093980388627,991.6977619373224,292008
2024-02-06,1011.979736328125,1022.8317315284883,984.4131738076621,997.8846161253543,351254
2024-02-07,999.0821533203125,1023.0812676816474,993.5937875829324,1021.9336759377762,139640
2024-02-08,987.5565795898438,1005.5932961211435,984.6128076572871,1005.3687964347304,107058
2024-02-09,1004.5953979492188,1021.8338796067608,966.975195442439,987.556566308542,408752
2024-02-12,1031.1890869140625,1101.6646928299263,1010.3582441035329,1020.3370909588765,986034
2024-02-13,1005.0943603515625,1047.7041087618961,929.7540679184859,1047.7041087618961,443090
2024-02-14,1000.2796020507812,1017.81737612909,989.4276064329032,997.8846545175209,131690
2024-02-15,1001.4022216796875,1021.4347073821389,994.5417646840409,1010.1586229741398,120922
2024-02-16,1009.6846923828125,1027.8212345095753,1003.3730595139591,1009.8593100230001,122192
2024-02-19,1188.35595703125,1211.6067195579815,1024.8275997657972,1024.8275997657972,2194944
2024-02-20,1142.3284912109375,1174.709800459277,1129.555518539823,1149.5631551648833,534872
2024-02-21,1152.6815185546875,1204.5715209049472,1133.5969744210583,1147.5673596692052,736652
2024-02-22,1111.0946044921875,1157.1470050241378,1102.6625280028838,1156.0493562817564,788500
2024-02-23,1100.1429443359375,1156.9475813672284,1092.6837803348844,1115.8846003282963,599050
2024-02-26,1091.8355712890625,1115.6101255944545,1087.594561304656,1098.1471433057225,220692
2024-02-27,1122.969482421875,1156.947503960508,1091.2118517106164,1095.1784188881345,583462
2024-02-28,1085.6485595703125,1122.9694699571241,1075.2207136706863,1122.9694699571241,243350
2024-02-29,1081.1580810546875,1112.6413906540859,1054.1653742162089,1085.6237123368066,679754
2024-03-01,1069.283447265625,1098.097369278471,1062.248311088297,1089.9895557250727,248178
2024-03-04,1042.29052734375,1076.6676051550473,1035.8042770539132,1075.170778165085,271264
2024-03-05,999.0821533203125,1054.739134777117,993.3941984658181,1041.7666339433092,361388
2024-03-06,949.113037109375,1000.9281853454657,943.0009936321297,1000.2795968670181,328118
2024-03-07,946.8927612304688,992.0220698060396,943.0009867639455,949.1380016751448,366348
2024-03-11,899.892333984375,958.493144567227,887.6183653961929,956.3476682817047,314782
