date,close,high,low,open,volume
2024-02-02,31.299999237060547,31.299999237060547,31.299999237060547,31.299999237060547,597375
2024-02-05,30.700000762939453,30.700000762939453,30.700000762939453,30.700000762939453,1339573
2024-02-06,30.100000381469727,30.200000762939453,30.100000381469727,30.100000381469727,1418269
2024-02-07,29.5,29.5,29.5,29.5,1468275
2024-02-08,30.049999237060547,30.049999237060547,29.700000762939453,30.049999237060547,631306
2024-02-09,29.5,29.75,29.450000762939453,29.5,490910
2024-02-12,28.950000762939453,29.0,28.950000762939453,28.950000762939453,305077
2024-02-13,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,424469
2024-02-14,28.950000762939453,28.950000762939453,28.25,28.950000762939453,560853
2024-02-15,29.5,29.5,29.5,29.5,459153
2024-02-16,30.049999237060547,30.049999237060547,30.049999237060547,30.049999237060547,185726
2024-02-19,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,209832
2024-02-20,31.25,31.25,31.200000762939453,31.25,643700
2024-02-21,30.649999618530273,31.75,30.649999618530273,30.649999618530273,198246
2024-02-22,30.700000762939453,31.25,30.25,30.700000762939453,219473
2024-02-23,31.0,31.0,30.5,31.0,197266
2024-02-26,31.600000381469727,31.600000381469727,31.600000381469727,31.600000381469727,433312
2024-02-27,32.20000076293945,32.20000076293945,32.20000076293945,32.20000076293945,391463
2024-02-28,31.549999237060547,32.79999923706055,31.549999237060547,31.549999237060547,1649539
2024-02-29,30.950000762939453,30.950000762939453,30.950000762939453,30.950000762939453,405432
2024-03-01,31.549999237060547,31.549999237060547,30.799999237060547,31.549999237060547,251633
2024-03-04,31.5,31.899999618530273,31.5,31.5,252360
2024-03-05,31.950000762939453,32.099998474121094,31.0,31.950000762939453,387590
2024-03-06,31.350000381469727,31.399999618530273,31.350000381469727,31.350000381469727,165449
2024-03-07,31.5,31.5,30.75,31.5,351648
2024-03-11,29.950000762939453,32.79999923706055,29.950000762939453,32.5,334043
2024-03-12,28.450000762939453,28.5,28.450000762939453,28.5,65778
2024-03-13,27.049999237060547,27.049999237060547,27.049999237060547,27.049999237060547,81143
2024-03-14,25.700000762939453,25.700000762939453,25.700000762939453,25.700000762939453,125212
2024-03-15,24.450000762939453,24.450000762939453,24.450000762939453,24.450000762939453,100358
2024-03-18,25.649999618530273,25.649999618530273,23.25,23.25,869939
2024-03-19,24.5,26.850000381469727,24.399999618530273,25.649999618530273,1168127
2024-03-20,23.299999237060547,24.600000381469727,23.299999237060547,24.600000381469727,997129
2024-03-21,23.5,24.299999237060547,22.850000381469727,22.850000381469727,729313
2024-03-22,24.649999618530273,24.649999618530273,23.549999237060547,24.0,558794
2024-03-26,27.100000381469727,27.100000381469727,26.149999618530273,26.600000381469727,156096
2024-03-27,29.799999237060547,29.799999237060547,27.799999237060547,29.799999237060547,1202941
2024-03-28,30.600000381469727,32.20000076293945,27.549999237060547,27.799999237060547,2759188
2024-04-01,31.200000762939453,32.5,30.200000762939453,31.899999618530273,1422835
2024-04-02,29.899999618530273,31.5,29.649999618530273,31.299999237060547,578331
2024-04-03,29.649999618530273,31.0,29.0,29.049999237060547,488722
2024-04-04,30.100000381469727,30.700000762939453,29.700000762939453,30.700000762939453,230268
2024-04-05,29.700000762939453,30.600000381469727,29.5,30.0,569834
2024-04-08,29.149999618530273,30.700000762939453,29.0,30.700000762939453,386653
2024-04-09,29.5,29.950000762939453,28.299999237060547,29.850000381469727,565201
2024-04-10,28.950000762939453,30.0,28.700000762939453,29.5,426116
2024-04-12,28.5,29.5,28.049999237060547,28.950000762939453,743726
2024-04-15,27.149999618530273,28.600000381469727,27.100000381469727,28.5,737992
2024-04-16,27.5,28.200000762939453,26.850000381469727,26.850000381469727,395357
2024-04-18,27.649999618530273,28.600000381469727,27.100000381469727,27.5,335680
2024-04-19,27.049999237060547,27.5,26.5,27.0,279431
2024-04-22,27.25,28.0,27.0,27.049999237060547,223086
2024-04-23,27.399999618530273,28.200000762939453,27.0,27.799999237060547,373490
2024-04-24,27.450000762939453,28.5,26.200000762939453,27.5,703937
2024-04-25,27.549999237060547,28.350000381469727,27.399999618530273,28.149999618530273,606672
2024-04-26,27.399999618530273,27.700000762939453,27.0,27.0,484186
2024-04-29,27.950000762939453,28.75,27.700000762939453,28.350000381469727,925646
2024-04-30,27.399999618530273,28.549999237060547,27.25,28.100000381469727,486804
2024-05-02,27.649999618530273,27.899999618530273,27.299999237060547,27.5,307625
2024-05-03,27.049999237060547,28.200000762939453,27.0,28.0,341776
2024-05-06,25.75,27.149999618530273,25.700000762939453,26.799999237060547,906254
2024-05-07,24.5,25.700000762939453,24.5,25.200000762939453,1016753
2024-05-08,25.700000762939453,25.700000762939453,24.200000762939453,24.600000381469727,720754
2024-05-09,24.850000381469727,26.950000762939453,24.450000762939453,26.600000381469727,1013227
2024-05-10,25.350000381469727,25.799999237060547,24.649999618530273,24.899999618530273,460475
2024-05-13,25.399999618530273,25.600000381469727,24.149999618530273,25.0,377918
2024-05-14,25.75,26.049999237060547,25.350000381469727,25.5,260662
2024-05-15,25.200000762939453,26.200000762939453,25.0,25.950000762939453,362688
2024-05-16,25.299999237060547,25.950000762939453,24.950000762939453,25.5,357841
2024-05-17,25.799999237060547,26.399999618530273,25.549999237060547,25.899999618530273,307039
2024-05-21,27.100000381469727,27.75,25.549999237060547,26.450000762939453,821383
2024-05-22,26.850000381469727,27.549999237060547,26.25,26.850000381469727,623808
2024-05-23,27.299999237060547,27.799999237060547,26.5,26.850000381469727,789834
2024-05-24,27.25,27.799999237060547,27.0,27.700000762939453,414825
2024-05-27,26.549999237060547,27.5,26.299999237060547,27.5,322579
2024-05-28,26.149999618530273,27.0,26.0,26.600000381469727,402736
2024-05-29,25.5,26.200000762939453,25.149999618530273,26.100000381469727,248699
2024-05-30,24.25,25.75,24.25,25.600000381469727,702326
2024-05-31,24.549999237060547,25.450000762939453,23.25,24.549999237060547,729472
