date,close,high,low,open,volume
2024-02-02,266.5747375488281,272.55398399852146,262.189962901457,268.0695491612515,24209
2024-02-05,261.5422668457031,271.05922375005844,260.29659026596937,261.3429464281353,22121
2024-02-06,259.399658203125,265.03014022609307,257.1076256432081,259.1007080125353,24602
2024-02-07,260.3962097167969,262.83774788087936,259.10071829015595,260.69519033126954,9534
2024-02-08,261.3927307128906,262.98720263061466,257.80520691303946,261.0937805335771,11918
2024-02-09,257.6058959960937,262.8875521050921,256.1608991148653,262.6882621155587,14124
2024-02-12,251.9256134033203,259.7982978507435,242.35881199070863,257.6557099836306,34768
2024-02-13,245.4979248046875,263.18653067974543,240.51521892438947,259.1007057754964,58900
2024-02-14,245.3484344482422,249.0854638576062,243.55465729054515,247.09238150594533,11999
2024-02-15,242.7076110839844,249.0854686495936,242.1595103855308,249.0854686495936,9114
2024-02-16,242.9567413330078,247.14221122382185,238.7712714421938,242.7076060394354,12042
2024-02-19,242.4086456298828,244.102762619804,235.5325174683156,242.9567463282134,17968
2024-02-20,241.8107147216797,247.8397919885763,235.383027059456,240.16642783344057,25510
2024-02-21,239.61831665039065,244.0529217299103,238.771265795882,239.56848655165217,16129
2024-02-22,238.9705810546875,242.3089849266816,236.47922807289552,240.86400323844464,11971
2024-02-23,245.89654541015625,248.8363389604836,236.230098641922,236.230098641922,34278
2024-02-26,249.08546447753903,255.612812236676,244.3020637804457,246.14567104272504,39561
2024-02-27,255.7622985839844,261.093800204925,246.24534207720248,253.07164032536508,22854
2024-02-28,268.4682006835937,272.05575518603433,259.00105901961086,263.0868841359453,47030
2024-02-29,267.7207946777344,270.6606034635843,261.8910224146229,268.4682005983378,19251
2024-03-01,286.9540405273437,296.5208113784177,263.93393354139846,265.17960999721777,126669
2024-03-04,277.3872375488281,287.85091971300074,270.6605847290029,282.02114785341433,23322
2024-03-05,276.8391418457031,282.0211684124377,274.64676938441147,274.64676938441147,34442
2024-03-06,288.9471130371094,292.88343225651323,273.3014051189117,276.8391139684043,78378
2024-03-07,279.62945556640625,292.98310102742875,276.9886275749241,287.5021246476639,48862
2024-03-11,270.7104187011719,278.98172914681743,264.3823758163531,276.83914117543543,44052
2024-03-12,259.2003479003906,268.1692178594905,255.76226891792723,266.67440619964054,14421
2024-03-13,239.61831665039065,260.24671542917577,235.1837115708709,259.20035938572454,16551
2024-03-14,255.6626434326172,267.22252792051887,237.17681556105123,237.17681556105123,54107
2024-03-15,248.63702392578125,262.14014472367467,244.8003343078485,256.90830353886366,11221
2024-03-18,246.295150756836,257.007968624616,244.9498292644893,250.2315006498065,5900
2024-03-19,241.66123962402344,249.1851286823861,239.1698866382088,247.54082658814133,7131
2024-03-20,236.6785430908203,247.64049666555303,234.9345959312037,246.49448032878144,30519
2024-03-21,241.76089477539065,261.09378745903683,239.1698816418658,239.1698816418658,72888
2024-03-22,241.11314392089844,255.06472093048475,240.1664328078789,242.95675125099865,33102
2024-03-26,242.50830078125,245.1491288100101,239.0702215660565,245.09929871010647,13654
2024-03-27,237.57540893554688,248.53736180969733,237.17679854980057,243.15604557206444,12645
2024-03-28,240.41555786132807,243.2058761854805,235.18371670579663,235.4328519989172,19394
2024-04-01,243.85362243652344,247.8397871357915,239.9172878371985,240.415558424607,9676
2024-04-02,245.04946899414065,246.44463576356767,241.2626246917239,243.85362262464,7534
2024-04-03,242.65777587890625,248.3878876296401,240.9636589242394,246.14566998804864,13625
2024-04-04,242.7076110839844,246.84325096083867,241.6612397880297,243.15605158053296,13282
2024-04-05,242.8072509765625,245.54773920521905,241.16296412177323,243.6543170569155,7124
2024-04-08,240.66470336914065,251.12838612432063,237.2764693212968,244.0529374169845,18364
2024-04-09,230.2010040283203,247.8397792178596,227.70965117087096,240.6646860296076,59553
2024-04-10,233.93804931640625,240.116601784306,228.30759755583904,228.30759755583904,20395
2024-04-12,232.6425323486328,239.66815061578643,231.24738079751515,235.1837153651792,9944
2024-04-15,233.78857421875,238.17334946541555,221.1823187740653,222.2286900869777,27634
2024-04-16,240.01695251464844,245.69723427587,234.18718045080865,237.8743798252148,16813
2024-04-18,235.93112182617188,244.0031113797148,234.68544536457645,241.16296296487263,10523
2024-04-19,229.70274353027344,234.88475465981912,228.1581016497135,234.68544946368505,15419
2024-04-22,231.39686584472656,234.18718427301167,223.97263687386967,230.15118933263608,25437
2024-04-23,237.3761138916016,243.5048514750609,231.0480863127601,232.5927130280756,35425
2024-04-24,234.6854553222656,239.16989077428343,234.33665981581493,238.07368935916315,14159
2024-04-25,244.75051879882807,246.7934160439076,230.0017063594049,237.17679978220195,53606
2024-04-26,239.8674468994141,248.3878766003265,239.1698711497628,247.1422001880882,15103
