date,close,high,low,open,volume
2024-02-02,199.1920318603516,203.1966401956276,197.85717247376616,200.62577642568843,55657
2024-02-05,200.1313934326172,203.1966531156956,195.9290295603948,199.19204452579024,113848
2024-02-06,191.72666931152344,200.1313972148052,190.2929246279276,199.93364192875083,147486
2024-02-07,188.36477661132807,194.7424786286477,186.88158939391607,191.7266616023578,142800
2024-02-08,189.99627685546875,191.6772344417531,187.87038120847703,189.7490789854576,50423
2024-02-09,190.98507690429688,191.82555573514816,183.91522353988435,189.84797268633224,56207
2024-02-12,185.2995147705078,193.01209122607364,182.9264212862232,190.83675301751927,65650
2024-02-13,181.7398681640625,196.7694949083547,178.92180654861275,185.6950338908636,167761
2024-02-14,181.196029663086,186.3377420848139,179.9600403747975,181.6409827893178,59728
2024-02-15,185.49728393554688,192.61657943016533,180.00948831486338,180.00948831486338,183436
2024-02-16,182.53091430664065,187.72206960688743,179.51509725751652,186.83214821704587,211659
2024-02-19,188.56251525878903,192.3199255623928,180.84993939092016,183.5196882170065,109267
2024-02-20,191.18283081054688,193.55592422959887,183.6680098372822,189.15580534257,181510
2024-02-21,186.63438415527344,194.5447156691393,185.0028843156426,192.46824761164552,108372
2024-02-22,188.41421508789065,191.08394900337407,184.5579193541832,188.0681320429485,49441
2024-02-23,188.4636688232422,191.5289134675594,187.1782368359912,189.6502156238734,34845
2024-02-26,185.2995147705078,189.8479615511073,183.9152127526352,188.85917008469525,48409
2024-02-27,185.1511993408203,187.5242927899244,184.014095206408,186.28830347523265,38739
2024-02-28,181.591552734375,186.73328059876448,180.9488442952068,186.1894422568278,50010
2024-02-29,181.7398681640625,184.9039977279514,179.66340012238797,180.1577958382381,37062
2024-03-01,182.8275451660156,185.20065385567983,181.4432430795324,181.4432430795324,28969
2024-03-04,183.4702606201172,188.26589020595424,181.9376308211909,185.29951579039133,55118
2024-03-05,183.37136840820312,187.5737320024844,182.4814621527534,184.2118471621633,51592
2024-03-06,176.99366760253906,184.3107182169255,173.92840810616204,182.97585882676907,92358
2024-03-07,178.3779754638672,180.94883932545324,176.99367343855806,177.19142871535072,46427
2024-03-11,169.57772827148438,177.3891744424722,168.1934263206986,176.30151293478613,65441
2024-03-12,167.20465087890625,171.6047700940857,163.74388058349936,171.06093174439806,71930
2024-03-13,157.02008056640625,170.7642752739288,155.38856567020125,167.2046352133864,136312
