date,close,high,low,open,volume
2024-02-02,103.0999984741211,105.0,100.5500030517578,100.5500030517578,143687
2024-02-05,100.5999984741211,104.0999984741211,100.0999984741211,103.6500015258789,109157
2024-02-06,102.0999984741211,102.9000015258789,100.4499969482422,101.1999969482422,50765
2024-02-07,109.5500030517578,115.0,101.4499969482422,101.4499969482422,903560
2024-02-08,108.75,114.6999969482422,107.8000030517578,111.0,360942
2024-02-09,106.4000015258789,111.0,103.0500030517578,110.4000015258789,160293
2024-02-12,102.9000015258789,114.3000030517578,102.0,107.8000030517578,229343
2024-02-13,101.0500030517578,104.8000030517578,97.6500015258789,102.9499969482422,148575
2024-02-14,100.1999969482422,104.8000030517578,98.3000030517578,99.0,170295
2024-02-15,101.4499969482422,103.9499969482422,100.8000030517578,101.3499984741211,96861
2024-02-16,103.1500015258789,106.9499969482422,101.25,101.75,147663
2024-02-19,103.0,104.6999969482422,102.0,103.9499969482422,109239
2024-02-20,105.6999969482422,106.8000030517578,102.5,103.9000015258789,126100
2024-02-21,106.1999969482422,108.9000015258789,104.5,107.0,237687
2024-02-22,104.5500030517578,107.8000030517578,104.0,106.6999969482422,97736
2024-02-23,103.5999984741211,106.0,103.3499984741211,105.6999969482422,55013
2024-02-26,101.5500030517578,105.75,101.5,103.1999969482422,64808
2024-02-27,100.9499969482422,103.0,100.75,102.0999984741211,56114
2024-02-28,97.6999969482422,102.0,97.3000030517578,101.5,113382
2024-02-29,97.9000015258789,98.5,96.3000030517578,97.3000030517578,61481
2024-03-01,101.4499969482422,102.75,98.1500015258789,98.4000015258789,80174
2024-03-04,101.5999984741211,104.4000015258789,101.0,103.9499969482422,134342
2024-03-05,100.0500030517578,102.5,99.5,101.0500030517578,48342
2024-03-06,97.1500015258789,101.4000015258789,95.1500015258789,99.0999984741211,81181
2024-03-07,99.25,99.6500015258789,97.5999984741211,98.0,28746
2024-03-11,91.4000015258789,101.0,90.4499969482422,101.0,132642
2024-03-12,88.69999694824219,94.6999969482422,87.1500015258789,91.5,150555
2024-03-13,82.94999694824219,92.0,82.0,90.9499969482422,108966
2024-03-14,86.5999984741211,87.3499984741211,81.0,81.0,94256
2024-03-15,86.3499984741211,87.94999694824219,84.25,87.4000015258789,38638
2024-03-18,87.44999694824219,89.0,85.8499984741211,87.0,47506
2024-03-19,87.1500015258789,88.44999694824219,86.30000305175781,87.44999694824219,41385
2024-03-20,85.5,87.75,85.0,86.05000305175781,36318
2024-03-21,86.80000305175781,88.0,86.30000305175781,86.30000305175781,27856
2024-03-22,87.8499984741211,89.6500015258789,86.0,87.3499984741211,49986
2024-03-26,85.5,88.6500015258789,85.05000305175781,87.0999984741211,76478
2024-03-27,84.1500015258789,88.8499984741211,83.4000015258789,85.1500015258789,63450
2024-03-28,83.25,86.44999694824219,82.94999694824219,85.05000305175781,59505
2024-04-01,90.4499969482422,90.9000015258789,84.25,84.25,69582
2024-04-02,93.5,94.5,90.5500030517578,92.0,105685
2024-04-03,93.5999984741211,94.9499969482422,92.0,93.5,43486
2024-04-04,94.8000030517578,95.8000030517578,92.9000015258789,94.0,39153
2024-04-05,95.5500030517578,96.3499984741211,94.0,94.5500030517578,55842
2024-04-08,93.3499984741211,97.0,92.5999984741211,97.0,66804
2024-04-09,92.4000015258789,94.6500015258789,92.0999984741211,94.25,23133
2024-04-10,93.0500030517578,94.6999969482422,92.4499969482422,92.4499969482422,31854
2024-04-12,93.0999984741211,95.0500030517578,92.4499969482422,93.0,22142
2024-04-15,89.6500015258789,91.3499984741211,88.0,88.0,29609
2024-04-16,90.3499984741211,91.4000015258789,88.05000305175781,88.05000305175781,21082
2024-04-18,89.69999694824219,93.0999984741211,89.4000015258789,90.5500030517578,39785
2024-04-19,92.0999984741211,93.4000015258789,89.5,90.0,90374
2024-04-22,93.25,94.8000030517578,92.0500030517578,94.8000030517578,25632
2024-04-23,94.8000030517578,96.3499984741211,93.25,95.0,51300
2024-04-24,95.8000030517578,97.8000030517578,94.6999969482422,95.0,52582
2024-04-25,96.5999984741211,98.0,95.9000015258789,96.0500030517578,43798
2024-04-26,96.5,98.4000015258789,94.6500015258789,97.6999969482422,66907
2024-04-29,96.5999984741211,99.0,96.0999984741211,96.0999984741211,46374
2024-04-30,95.1999969482422,97.6999969482422,94.6999969482422,97.6999969482422,25571
2024-05-02,96.5999984741211,97.75,96.0,96.0,33713
2024-05-03,94.9499969482422,97.9499969482422,94.3499984741211,96.5999984741211,17767
2024-05-06,93.9499969482422,96.8499984741211,93.5500030517578,96.8499984741211,10308
2024-05-07,91.8499984741211,94.3499984741211,89.69999694824219,93.9000015258789,31289
2024-05-08,91.0,92.8499984741211,90.3000030517578,92.0500030517578,24633
2024-05-09,88.55000305175781,92.9499969482422,88.19999694824219,92.0,29264
2024-05-10,90.05000305175781,90.75,88.44999694824219,88.5,16047
2024-05-13,89.19999694824219,92.5,88.6500015258789,92.5,16955
2024-05-14,90.5500030517578,91.9000015258789,88.94999694824219,91.4499969482422,37109
2024-05-15,91.25,92.5500030517578,90.9000015258789,92.3000030517578,18729
2024-05-16,89.25,92.1500015258789,88.75,92.0,42690
2024-05-17,89.25,91.8499984741211,87.0999984741211,91.8499984741211,32815
2024-05-21,91.0500030517578,91.8499984741211,89.75,90.25,36835
2024-05-22,90.1500015258789,91.9499969482422,89.19999694824219,91.9499969482422,21253
2024-05-23,90.9499969482422,92.8499984741211,90.05000305175781,92.8499984741211,23286
2024-05-24,89.30000305175781,92.3499984741211,88.5,92.3499984741211,27060
2024-05-27,90.3000030517578,91.8499984741211,89.75,90.6500015258789,30198
2024-05-28,89.19999694824219,91.9000015258789,88.69999694824219,91.6999969482422,17677
2024-05-29,82.5999984741211,88.05000305175781,81.55000305175781,87.6500015258789,184937
2024-05-30,82.55000305175781,84.8499984741211,82.0,83.1500015258789,51270
2024-05-31,81.1500015258789,84.25,80.19999694824219,82.55000305175781,36534
2024-06-03,81.3499984741211,83.0999984741211,80.44999694824219,82.80000305175781,32661
2024-06-04,74.5999984741211,82.0,69.9000015258789,82.0,75874
2024-06-05,79.75,80.5,74.55000305175781,75.69999694824219,45981
2024-06-06,81.3499984741211,82.8499984741211,79.5999984741211,81.5,55218
2024-06-07,83.55000305175781,84.6500015258789,80.94999694824219,82.69999694824219,52257
