date,close,high,low,open,volume
2024-02-02,392.4364013671875,394.6694516032147,388.3100909875721,390.98005652732326,91806
2024-02-05,398.8442687988281,406.4658122201023,392.3878130247917,392.43637562724894,268083
2024-02-06,397.387939453125,404.8638546155359,389.2809770990044,398.8442842539003,142251
2024-02-07,400.8831481933594,412.7280970280601,396.0286658233032,400.0093472926311,257104
2024-02-08,394.76654052734375,405.8347551977642,390.3489434766114,405.8347551977642,85622
2024-02-09,392.3878173828125,398.0190349011252,384.4750167765508,398.0190349011252,66299
2024-02-12,386.9507751464844,394.3781568240087,384.3293724627189,394.3781568240087,46595
2024-02-13,379.7176513671875,387.33919530563503,378.6496592229839,383.504142033535,47615
2024-02-14,383.79541015625,386.4168428008854,377.872964661073,379.6205666712215,37576
2024-02-15,382.1933898925781,390.3003813515074,380.0574354339714,388.261492836476,53126
2024-02-16,387.0455932617188,389.9862967233789,383.761801746655,385.72227072109513,42969
2024-02-19,387.6337585449219,393.4661360752296,385.281171731154,387.09461160244007,46334
2024-02-20,403.7585754394531,405.52301544819466,386.50644264659127,389.5942051832933,262244
2024-02-21,399.88665771484375,410.4731778586393,397.0929835363922,406.7972986539351,161085
2024-02-22,396.5538635253906,401.89615363087154,392.632925441187,401.7491244355906,91262
2024-02-23,399.7886657714844,401.896164063575,396.25981542122,400.5728414429278,38476
2024-02-26,391.01556396484375,401.89617367401735,390.3294177145192,401.89617367401735,55058
2024-02-27,384.1538696289063,394.8874486728649,380.625019675113,394.8874486728649,53733
2024-02-28,375.8218994140625,390.0352995920896,372.4401083548168,390.0352995920896,88048
2024-02-29,377.4883117675781,378.9586635169343,372.0970220199389,375.8219011525546,26527
2024-03-01,378.0764770507813,388.1728809273292,376.70412475235895,385.91835343315154,41970
2024-03-04,390.3293762207031,396.30878253017,381.017148796238,386.7514964892715,168321
2024-03-05,394.0542602539063,396.0147292103933,387.14361914804215,394.2503191153079,48738
2024-03-06,383.9578857421875,393.7602312560102,381.4092699257167,392.1428203147218,48694
2024-03-07,384.6930541992188,387.6827575572314,382.2424678682628,382.2914676291283,22655
2024-03-11,373.7633972167969,389.00606140929904,369.5484008964629,389.00606140929904,56519
2024-03-12,366.8037414550781,375.6748512206949,365.5784483982592,375.3807928528109,58098
2024-03-13,344.6994323730469,370.62664509100784,342.5429345691288,367.04879539352254,78934
2024-03-14,356.51129150390625,367.2938707585658,341.26862742709903,343.0820671937137,54576
2024-03-15,350.9239501953125,362.6867641683397,347.19907106960704,358.324708687589,44910
2024-03-18,354.0116577148437,359.54997625056683,347.0519872926659,352.63933549842096,53118
2024-03-19,352.34527587890625,357.63853578873017,348.66939678675345,352.8843928466697,34596
2024-03-20,350.9729309082031,355.4820153360457,345.8757297451308,348.4243452838576,35112
2024-03-21,350.1887512207031,355.8740989668614,348.669399815169,352.6883370593253,41832
2024-03-22,354.0116577148437,356.80533181772125,349.99269057687786,349.99269057687786,45785
2024-03-26,347.59112548828125,357.8345570569445,345.1405394793599,354.84485409181246,43849
2024-03-27,336.7105712890625,349.2575616886652,335.24021944937226,345.5326823272039,121866
2024-03-28,333.4267578125,341.6117218365096,331.36825938814087,337.2496663638053,159800
2024-04-01,354.4037475585937,357.68753889455127,333.5247660853513,333.5247660853513,97375
2024-04-02,363.0298461914063,366.99978387556433,352.93341308374386,355.5310583911175,109974
2024-04-03,375.331787109375,376.7531391116489,360.48124029688046,363.961060834333,84156
2024-04-04,372.1950073242188,381.8012923153092,368.9112161571162,378.3704719735799,89041
2024-04-05,369.8424377441406,375.8218737382289,367.5879105253375,367.5879105253375,67825
2024-04-08,370.4796142578125,373.12622926642325,367.63691048334726,370.7736726206424,33780
2024-04-09,375.1847534179688,379.5468088917819,367.5389363134145,372.3910791209414,87100
2024-04-10,373.1752624511719,381.1151374661653,370.9207052955129,378.3704930059677,62020
2024-04-12,366.65667724609375,373.27325966069066,363.91203280282815,373.1752601490161,63811
2024-04-15,354.6978454589844,365.5294242800522,347.4441164353022,361.5594866814046,43780
2024-04-16,354.746826171875,358.76579322641305,352.6883279327819,355.3349727993845,30415
2024-04-18,355.3349914550781,360.2361637510102,354.0606986238884,356.5602845290612,21174
2024-04-19,355.9721374511719,357.785577181406,350.3357893174922,355.3349910363279,26204
2024-04-22,370.0875244140625,374.4005801561137,353.61959673955374,356.0701829955451,90727
2024-04-23,376.9001770019531,378.07647040438377,367.8820073550085,373.8124442135525,55260
2024-04-24,378.4195251464844,386.2124015599578,372.4891182557968,376.9001736035629,73774
2024-04-25,388.71197509765625,391.1135615642424,373.5673701736855,374.93969247699926,121607
2024-04-26,386.2613830566406,389.1040869667403,383.0756210116646,383.0756210116646,47109
2024-04-29,405.179931640625,417.0897746882109,383.8108018513304,388.2218570477979,562271
2024-04-30,399.837646484375,408.4637280312196,396.9949724178399,405.3759654253522,79397
2024-05-02,403.4154968261719,413.6589593249724,388.81000874757433,397.9752073126512,223700
2024-05-03,403.0234069824219,409.8360486942745,400.8178793667781,402.87637779092216,84760
2024-05-06,383.85980224609375,405.3269299153231,380.52701122362015,405.03287155707375,108195
2024-05-07,376.115966796875,396.4558314378596,375.3317612958229,385.8202817752396,81138
2024-05-08,381.1641845703125,385.5262100695783,371.50886893310593,375.5278362949422,63854
2024-05-09,368.86224365234375,382.29146875115055,365.57848189073206,382.1934393147478,31586
2024-05-10,372.4400939941406,375.7728851658807,365.9705405934794,368.5681559222894,43237
2024-05-13,369.3033447265625,374.3025466168192,363.6669963996143,374.3025466168192,24544
2024-05-14,371.9989929199219,378.3215174135631,367.1468201769523,374.8416669883438,35563
2024-05-15,374.8416748046875,377.29226110690746,369.9405022002476,375.72387989061,83413
2024-05-16,370.8226623535156,380.281948265408,369.7444284426956,377.292215390336,37882
2024-05-17,375.4297790527344,377.3902478728531,369.30331398986334,372.6851346703202,41137
2024-05-21,376.3610229492188,382.3404290658952,371.6068799608215,373.46931940278864,56241
2024-05-22,368.4701232910156,378.7135852458934,366.6076838213237,376.3610285518414,90793
