date,close,high,low,open,volume
2024-02-02,113.96949768066406,116.37391746295654,112.3344951637879,113.00772976774708,7640823
2024-02-05,116.3258285522461,118.58598906478645,114.4984753498534,115.41215195104976,6604912
2024-02-06,126.61673736572266,130.1752903135945,117.33568305946328,117.33568305946328,36216969
2024-02-07,123.39482879638672,129.64632036379493,122.2407028736256,128.25175979537897,11341654
2024-02-08,119.40348815917967,126.7129228483556,118.29745358897716,124.6451277005024,7760814
2024-02-09,118.39363098144533,122.24070271008826,114.45038392712767,120.6057001604978,4121366
2024-02-12,111.32463073730467,119.45156628801236,110.65139616468868,119.2592156494668,2895275
2024-02-13,109.68963623046876,113.68096730178362,107.71800902308834,111.66125610014213,2737415
2024-02-14,108.92021942138672,110.36287133425276,107.52565884069904,108.34316012378171,2660059
2024-02-15,110.6033172607422,114.83509782347728,109.64154928456182,109.73772461463838,3729962
2024-02-16,113.00772857666016,114.45038043083028,110.98801744836332,111.37272607701672,3258801
2024-02-19,110.50713348388672,113.39243719188528,110.21860017800417,113.39243719188528,2301613
2024-02-20,110.7475814819336,112.33450007516974,110.60331482114718,110.93993213784402,1579393
2024-02-21,109.35301208496094,111.56508128694,108.82404411941434,111.3246393014078,1792943
2024-02-22,109.01639556884766,109.78581286325218,107.76610163757422,109.78581286325218,1718962
2024-02-23,111.08419799804688,111.46890664480232,109.1606621019768,109.59345474350972,1944329
2024-02-26,111.13228607177734,112.3344959715685,110.36286880082824,111.4689033761775,2100319
2024-02-27,119.40348815917967,120.557606722526,111.80552016031378,111.99787080830252,24103566
2024-02-28,118.39363098144533,121.47129276698386,116.61436177448934,120.22099152009211,10058882
2024-02-29,115.31597137451172,119.35539357378498,114.45037880675126,118.5378923355638,4936549
2024-03-01,125.22218322753906,128.3479290418902,115.70068646321964,116.2777457614046,53223464
2024-03-04,128.34791564941406,133.15675486202167,122.96201719883484,131.23321917697862,24668224
2024-03-05,127.86705017089844,134.3589840442747,126.2320475378718,126.95337352380253,17860048
2024-03-06,123.53907775878906,128.68454164150546,122.28878395275558,128.01130707961872,10140663
2024-03-07,125.270263671875,128.39600921455136,122.7215773772284,124.21231315649632,8116742
2024-03-11,119.35538482666016,127.33805331881383,118.7302342769978,126.9533520615196,6314893
2024-03-12,113.44052124023438,120.79804716679376,111.99786938552496,119.40348664232404,6719603
2024-03-13,105.26549530029295,116.61435962575884,104.20755206195118,113.82523120634366,8195839
2024-03-14,111.42081451416016,112.2383157965924,103.19770301999073,104.78461425271507,10318240
2024-03-15,117.1433334350586,119.8843704890684,110.6514000945427,111.5650766666437,22329432
2024-03-18,120.2209930419922,122.14452893066408,116.90289656911604,118.0089238349367,9548096
2024-03-19,119.54776000976562,121.85599723677798,117.095248783931,120.22099464469304,5799078
2024-03-20,119.45157623291016,125.94350988334456,117.91274898331156,120.02864287200336,17497957
2024-03-21,122.4330596923828,123.87571157876106,120.4614325125831,121.85599306766596,7171717
